ID,Name,Mark
61480,Student_61480,6.31
61481,Student_61481,6.18
61482,Student_61482,5.40
61483,Student_61483,7.16
61484,Student_61484,8.80
61485,Student_61485,7.84
61486,Student_61486,9.62
61487,Student_61487,5.44
61488,Student_61488,8.61
61489,Student_61489,9.39
61490,Student_61490,2.89
61491,Student_61491,4.62
61492,Student_61492,7.68
61493,Student_61493,1.29
61494,Student_61494,9.55
61495,Student_61495,0.49
61496,Student_61496,2.83
61497,Student_61497,9.52
61498,Student_61498,4.08
61499,Student_61499,1.29
61500,Student_61500,7.53
61501,Student_61501,4.19
61502,Student_61502,0.05
61503,Student_61503,6.38
61504,Student_61504,0.96
61505,Student_61505,5.39
61506,Student_61506,8.79
61507,Student_61507,2.53
61508,Student_61508,6.47
61509,Student_61509,6.78
61510,Student_61510,8.62
61511,Student_61511,3.67
61512,Student_61512,9.00
61513,Student_61513,2.77
61514,Student_61514,1.55
61515,Student_61515,6.28
61516,Student_61516,4.47
61517,Student_61517,2.87
61518,Student_61518,1.60
61519,Student_61519,2.09
61520,Student_61520,6.98
61521,Student_61521,5.64
61522,Student_61522,1.77
61523,Student_61523,0.14
61524,Student_61524,5.77
61525,Student_61525,9.06
61526,Student_61526,6.85
61527,Student_61527,8.19
61528,Student_61528,0.00
61529,Student_61529,4.94
61530,Student_61530,7.15
61531,Student_61531,0.76
61532,Student_61532,8.88
61533,Student_61533,5.55
61534,Student_61534,7.08
61535,Student_61535,5.63
61536,Student_61536,8.13
61537,Student_61537,3.79
61538,Student_61538,9.98
61539,Student_61539,9.34
61540,Student_61540,3.44
61541,Student_61541,5.01
61542,Student_61542,0.44
61543,Student_61543,2.88
61544,Student_61544,3.00
61545,Student_61545,5.65
61546,Student_61546,2.67
61547,Student_61547,4.15
61548,Student_61548,3.96
61549,Student_61549,9.05
61550,Student_61550,3.43
61551,Student_61551,1.79
61552,Student_61552,3.46
61553,Student_61553,1.87
61554,Student_61554,1.58
61555,Student_61555,3.46
61556,Student_61556,0.95
61557,Student_61557,1.60
61558,Student_61558,1.19
61559,Student_61559,9.17
61560,Student_61560,0.64
61561,Student_61561,8.27
61562,Student_61562,8.30
61563,Student_61563,9.99
61564,Student_61564,8.47
61565,Student_61565,7.10
61566,Student_61566,2.13
61567,Student_61567,2.68
61568,Student_61568,5.43
61569,Student_61569,5.98
61570,Student_61570,3.47
61571,Student_61571,1.00
61572,Student_61572,5.88
61573,Student_61573,7.07
61574,Student_61574,7.08
61575,Student_61575,2.01
61576,Student_61576,7.87
61577,Student_61577,0.61
61578,Student_61578,1.14
61579,Student_61579,6.74
61580,Student_61580,8.46
61581,Student_61581,2.47
61582,Student_61582,7.74
61583,Student_61583,5.76
61584,Student_61584,8.13
61585,Student_61585,4.99
61586,Student_61586,0.88
61587,Student_61587,3.16
61588,Student_61588,7.86
61589,Student_61589,0.85
61590,Student_61590,5.88
61591,Student_61591,4.80
61592,Student_61592,3.79
61593,Student_61593,5.03
61594,Student_61594,1.03
61595,Student_61595,4.45
61596,Student_61596,8.97
61597,Student_61597,6.69
61598,Student_61598,2.49
61599,Student_61599,3.23
61600,Student_61600,6.31
61601,Student_61601,5.46
61602,Student_61602,8.60
61603,Student_61603,4.67
61604,Student_61604,3.97
61605,Student_61605,0.45
61606,Student_61606,5.65
61607,Student_61607,8.52
61608,Student_61608,2.80
61609,Student_61609,1.79
61610,Student_61610,0.66
61611,Student_61611,7.73
61612,Student_61612,7.90
61613,Student_61613,6.99
61614,Student_61614,6.95
61615,Student_61615,4.00
61616,Student_61616,5.38
61617,Student_61617,7.71
61618,Student_61618,7.39
61619,Student_61619,9.78
61620,Student_61620,2.52
61621,Student_61621,6.60
61622,Student_61622,8.84
61623,Student_61623,7.48
61624,Student_61624,1.82
61625,Student_61625,2.48
61626,Student_61626,9.53
61627,Student_61627,8.33
61628,Student_61628,7.26
61629,Student_61629,2.88
61630,Student_61630,9.64
61631,Student_61631,2.07
61632,Student_61632,5.61
61633,Student_61633,1.29
61634,Student_61634,1.06
61635,Student_61635,7.90
61636,Student_61636,5.98
61637,Student_61637,9.82
61638,Student_61638,8.60
61639,Student_61639,6.85
61640,Student_61640,2.81
61641,Student_61641,2.51
61642,Student_61642,3.91
61643,Student_61643,3.04
61644,Student_61644,8.89
61645,Student_61645,6.85
61646,Student_61646,0.56
61647,Student_61647,7.48
61648,Student_61648,5.94
61649,Student_61649,9.90
61650,Student_61650,2.84
61651,Student_61651,5.63
61652,Student_61652,6.96
61653,Student_61653,4.68
61654,Student_61654,9.05
61655,Student_61655,9.37
61656,Student_61656,2.34
61657,Student_61657,4.25
61658,Student_61658,7.26
61659,Student_61659,4.83
61660,Student_61660,4.67
61661,Student_61661,6.65
61662,Student_61662,6.57
61663,Student_61663,8.88
61664,Student_61664,5.42
61665,Student_61665,8.80
61666,Student_61666,1.72
61667,Student_61667,4.88
61668,Student_61668,3.30
61669,Student_61669,9.96
61670,Student_61670,3.27
61671,Student_61671,1.44
61672,Student_61672,2.59
61673,Student_61673,4.96
61674,Student_61674,8.25
61675,Student_61675,8.23
61676,Student_61676,3.58
61677,Student_61677,8.71
61678,Student_61678,8.59
61679,Student_61679,8.70
61680,Student_61680,2.84
61681,Student_61681,9.96
61682,Student_61682,2.01
61683,Student_61683,8.65
61684,Student_61684,0.83
61685,Student_61685,5.92
61686,Student_61686,5.45
61687,Student_61687,0.94
61688,Student_61688,0.29
61689,Student_61689,6.21
61690,Student_61690,5.98
61691,Student_61691,1.85
61692,Student_61692,0.53
61693,Student_61693,5.02
61694,Student_61694,3.56
61695,Student_61695,4.94
61696,Student_61696,7.42
61697,Student_61697,2.86
61698,Student_61698,2.19
61699,Student_61699,9.23
61700,Student_61700,5.02
61701,Student_61701,1.95
61702,Student_61702,6.34
61703,Student_61703,2.01
61704,Student_61704,3.14
61705,Student_61705,3.60
61706,Student_61706,4.34
61707,Student_61707,3.76
61708,Student_61708,4.24
61709,Student_61709,8.12
61710,Student_61710,6.10
61711,Student_61711,5.77
61712,Student_61712,6.32
61713,Student_61713,1.24
61714,Student_61714,1.06
61715,Student_61715,5.43
61716,Student_61716,5.13
61717,Student_61717,0.73
61718,Student_61718,3.14
61719,Student_61719,4.17
61720,Student_61720,5.25
61721,Student_61721,8.75
61722,Student_61722,0.27
61723,Student_61723,8.07
61724,Student_61724,4.13
61725,Student_61725,1.55
61726,Student_61726,7.74
61727,Student_61727,5.76
61728,Student_61728,6.63
61729,Student_61729,8.69
61730,Student_61730,2.21
61731,Student_61731,8.44
61732,Student_61732,7.00
61733,Student_61733,7.37
61734,Student_61734,8.12
61735,Student_61735,5.96
61736,Student_61736,6.00
61737,Student_61737,7.39
61738,Student_61738,2.83
61739,Student_61739,3.06
61740,Student_61740,8.67
61741,Student_61741,5.34
61742,Student_61742,3.91
61743,Student_61743,4.98
61744,Student_61744,2.71
61745,Student_61745,8.46
61746,Student_61746,0.13
61747,Student_61747,8.26
61748,Student_61748,3.05
61749,Student_61749,4.33
61750,Student_61750,2.05
61751,Student_61751,5.50
61752,Student_61752,8.95
61753,Student_61753,0.24
61754,Student_61754,2.67
61755,Student_61755,4.33
61756,Student_61756,9.86
61757,Student_61757,8.84
61758,Student_61758,1.21
61759,Student_61759,4.82
61760,Student_61760,1.60
61761,Student_61761,5.22
61762,Student_61762,3.66
61763,Student_61763,4.86
61764,Student_61764,0.68
61765,Student_61765,5.84
61766,Student_61766,1.75
61767,Student_61767,3.12
61768,Student_61768,0.24
61769,Student_61769,5.82
61770,Student_61770,4.09
61771,Student_61771,8.46
61772,Student_61772,1.49
61773,Student_61773,5.66
61774,Student_61774,0.42
61775,Student_61775,6.81
61776,Student_61776,2.20
61777,Student_61777,9.27
61778,Student_61778,5.21
61779,Student_61779,1.35
61780,Student_61780,2.76
61781,Student_61781,7.65
61782,Student_61782,2.91
61783,Student_61783,3.54
61784,Student_61784,7.97
61785,Student_61785,6.77
61786,Student_61786,4.15
61787,Student_61787,5.37
61788,Student_61788,0.81
61789,Student_61789,7.83
61790,Student_61790,2.76
61791,Student_61791,3.18
61792,Student_61792,6.08
61793,Student_61793,5.96
61794,Student_61794,6.49
61795,Student_61795,8.30
61796,Student_61796,6.23
61797,Student_61797,0.59
61798,Student_61798,2.29
61799,Student_61799,7.64
61800,Student_61800,7.13
61801,Student_61801,3.69
61802,Student_61802,5.87
61803,Student_61803,0.07
61804,Student_61804,6.21
61805,Student_61805,9.05
61806,Student_61806,9.58
61807,Student_61807,0.47
61808,Student_61808,0.60
61809,Student_61809,5.70
61810,Student_61810,4.19
61811,Student_61811,1.15
61812,Student_61812,7.44
61813,Student_61813,8.96
61814,Student_61814,5.70
61815,Student_61815,6.43
61816,Student_61816,6.59
61817,Student_61817,3.29
61818,Student_61818,5.26
61819,Student_61819,6.95
61820,Student_61820,5.61
61821,Student_61821,9.10
61822,Student_61822,8.33
61823,Student_61823,0.09
61824,Student_61824,7.10
61825,Student_61825,2.43
61826,Student_61826,1.27
61827,Student_61827,5.31
61828,Student_61828,5.51
61829,Student_61829,7.24
61830,Student_61830,0.68
61831,Student_61831,2.14
61832,Student_61832,7.51
61833,Student_61833,9.73
61834,Student_61834,4.01
61835,Student_61835,2.32
61836,Student_61836,3.11
61837,Student_61837,4.29
61838,Student_61838,9.91
61839,Student_61839,1.85
61840,Student_61840,0.02
61841,Student_61841,0.80
61842,Student_61842,2.28
61843,Student_61843,5.65
61844,Student_61844,7.19
61845,Student_61845,1.04
61846,Student_61846,5.38
61847,Student_61847,4.04
61848,Student_61848,4.94
61849,Student_61849,0.95
61850,Student_61850,2.68
61851,Student_61851,3.26
61852,Student_61852,3.60
61853,Student_61853,1.06
61854,Student_61854,5.01
61855,Student_61855,9.61
61856,Student_61856,4.52
61857,Student_61857,5.13
61858,Student_61858,3.59
61859,Student_61859,9.94
61860,Student_61860,9.41
61861,Student_61861,0.78
61862,Student_61862,7.56
61863,Student_61863,9.09
61864,Student_61864,6.82
61865,Student_61865,3.95
61866,Student_61866,1.16
61867,Student_61867,3.56
61868,Student_61868,7.95
61869,Student_61869,2.50
61870,Student_61870,9.82
61871,Student_61871,9.99
61872,Student_61872,3.55
61873,Student_61873,5.20
61874,Student_61874,1.61
61875,Student_61875,8.00
61876,Student_61876,8.17
61877,Student_61877,9.14
61878,Student_61878,0.09
61879,Student_61879,9.77
61880,Student_61880,7.20
61881,Student_61881,5.72
61882,Student_61882,6.32
61883,Student_61883,9.79
61884,Student_61884,3.36
61885,Student_61885,0.04
61886,Student_61886,3.69
61887,Student_61887,8.17
61888,Student_61888,7.01
61889,Student_61889,7.03
61890,Student_61890,5.17
61891,Student_61891,1.21
61892,Student_61892,4.88
61893,Student_61893,5.65
61894,Student_61894,2.03
61895,Student_61895,4.39
61896,Student_61896,2.86
61897,Student_61897,8.83
61898,Student_61898,8.51
61899,Student_61899,3.35
61900,Student_61900,6.54
61901,Student_61901,5.02
61902,Student_61902,3.89
61903,Student_61903,7.01
61904,Student_61904,8.79
61905,Student_61905,8.77
61906,Student_61906,0.07
61907,Student_61907,9.01
61908,Student_61908,3.74
61909,Student_61909,4.50
61910,Student_61910,6.63
61911,Student_61911,7.16
61912,Student_61912,5.15
61913,Student_61913,3.37
61914,Student_61914,1.91
61915,Student_61915,6.42
61916,Student_61916,9.47
61917,Student_61917,7.32
61918,Student_61918,5.37
61919,Student_61919,8.14
61920,Student_61920,9.47
61921,Student_61921,4.65
61922,Student_61922,6.77
61923,Student_61923,2.08
61924,Student_61924,6.44
61925,Student_61925,4.01
61926,Student_61926,0.24
61927,Student_61927,8.23
61928,Student_61928,1.27
61929,Student_61929,9.27
61930,Student_61930,5.47
61931,Student_61931,2.70
61932,Student_61932,0.06
61933,Student_61933,0.83
61934,Student_61934,5.39
61935,Student_61935,6.57
61936,Student_61936,5.40
61937,Student_61937,2.34
61938,Student_61938,4.52
61939,Student_61939,3.89
61940,Student_61940,2.63
61941,Student_61941,8.64
61942,Student_61942,8.49
61943,Student_61943,6.21
61944,Student_61944,1.80
61945,Student_61945,5.67
61946,Student_61946,4.14
61947,Student_61947,5.96
61948,Student_61948,2.74
61949,Student_61949,8.02
61950,Student_61950,6.10
61951,Student_61951,2.33
61952,Student_61952,6.94
61953,Student_61953,1.58
61954,Student_61954,7.78
61955,Student_61955,5.15
61956,Student_61956,7.37
61957,Student_61957,7.21
61958,Student_61958,8.88
61959,Student_61959,8.11
61960,Student_61960,3.65
61961,Student_61961,6.35
61962,Student_61962,2.48
61963,Student_61963,2.11
61964,Student_61964,6.24
61965,Student_61965,8.23
61966,Student_61966,9.89
61967,Student_61967,5.68
61968,Student_61968,1.59
61969,Student_61969,4.37
61970,Student_61970,3.13
61971,Student_61971,8.06
61972,Student_61972,9.28
61973,Student_61973,3.17
61974,Student_61974,1.04
61975,Student_61975,4.41
61976,Student_61976,0.27
61977,Student_61977,2.92
61978,Student_61978,5.21
61979,Student_61979,3.00
61980,Student_61980,8.57
61981,Student_61981,7.00
61982,Student_61982,5.52
61983,Student_61983,4.49
61984,Student_61984,9.88
61985,Student_61985,9.66
61986,Student_61986,7.66
61987,Student_61987,9.80
61988,Student_61988,5.36
61989,Student_61989,5.37
61990,Student_61990,8.59
61991,Student_61991,9.13
61992,Student_61992,3.37
61993,Student_61993,9.84
61994,Student_61994,1.69
61995,Student_61995,2.49
61996,Student_61996,1.38
61997,Student_61997,6.09
61998,Student_61998,5.01
61999,Student_61999,5.14
62000,Student_62000,4.52
62001,Student_62001,7.78
62002,Student_62002,2.03
62003,Student_62003,7.04
62004,Student_62004,1.20
62005,Student_62005,0.45
62006,Student_62006,9.31
62007,Student_62007,7.53
62008,Student_62008,2.84
62009,Student_62009,7.76
62010,Student_62010,4.03
62011,Student_62011,8.12
62012,Student_62012,8.83
62013,Student_62013,6.56
62014,Student_62014,4.07
62015,Student_62015,0.82
62016,Student_62016,5.96
62017,Student_62017,2.61
62018,Student_62018,4.08
62019,Student_62019,6.08
62020,Student_62020,7.78
62021,Student_62021,0.15
62022,Student_62022,2.17
62023,Student_62023,6.49
62024,Student_62024,4.18
62025,Student_62025,4.55
62026,Student_62026,0.76
62027,Student_62027,3.90
62028,Student_62028,8.14
62029,Student_62029,9.39
62030,Student_62030,1.31
62031,Student_62031,3.34
62032,Student_62032,9.66
62033,Student_62033,1.69
62034,Student_62034,1.26
62035,Student_62035,5.42
62036,Student_62036,8.33
62037,Student_62037,9.72
62038,Student_62038,3.03
62039,Student_62039,5.07
62040,Student_62040,5.22
62041,Student_62041,5.26
62042,Student_62042,0.79
62043,Student_62043,2.45
62044,Student_62044,1.88
62045,Student_62045,1.16
62046,Student_62046,3.80
62047,Student_62047,7.41
62048,Student_62048,3.28
62049,Student_62049,7.24
62050,Student_62050,2.83
62051,Student_62051,0.13
62052,Student_62052,1.54
62053,Student_62053,5.67
62054,Student_62054,2.74
62055,Student_62055,5.24
62056,Student_62056,6.35
62057,Student_62057,5.45
62058,Student_62058,4.57
62059,Student_62059,7.19
62060,Student_62060,4.19
62061,Student_62061,4.25
62062,Student_62062,9.31
62063,Student_62063,8.59
62064,Student_62064,4.12
62065,Student_62065,3.32
62066,Student_62066,4.91
62067,Student_62067,0.05
62068,Student_62068,9.63
62069,Student_62069,4.06
62070,Student_62070,4.10
62071,Student_62071,5.51
62072,Student_62072,0.99
62073,Student_62073,4.29
62074,Student_62074,2.13
62075,Student_62075,7.59
62076,Student_62076,6.04
62077,Student_62077,3.97
62078,Student_62078,7.84
62079,Student_62079,8.68
62080,Student_62080,10.00
62081,Student_62081,7.16
62082,Student_62082,4.50
62083,Student_62083,6.19
62084,Student_62084,2.50
62085,Student_62085,2.63
62086,Student_62086,6.78
62087,Student_62087,2.22
62088,Student_62088,5.67
62089,Student_62089,6.56
62090,Student_62090,0.02
62091,Student_62091,3.43
62092,Student_62092,6.67
62093,Student_62093,7.30
62094,Student_62094,7.64
62095,Student_62095,4.93
62096,Student_62096,8.88
62097,Student_62097,4.81
62098,Student_62098,0.54
62099,Student_62099,2.17
62100,Student_62100,1.57
62101,Student_62101,2.90
62102,Student_62102,1.42
62103,Student_62103,6.27
62104,Student_62104,1.27
62105,Student_62105,5.22
62106,Student_62106,1.76
62107,Student_62107,5.86
62108,Student_62108,1.31
62109,Student_62109,0.38
62110,Student_62110,3.50
62111,Student_62111,1.76
62112,Student_62112,5.46
62113,Student_62113,4.10
62114,Student_62114,2.92
62115,Student_62115,0.25
62116,Student_62116,9.41
62117,Student_62117,0.55
62118,Student_62118,7.03
62119,Student_62119,5.23
62120,Student_62120,0.01
62121,Student_62121,8.62
62122,Student_62122,8.81
62123,Student_62123,6.27
62124,Student_62124,7.44
62125,Student_62125,4.59
62126,Student_62126,7.33
62127,Student_62127,6.37
62128,Student_62128,5.01
62129,Student_62129,0.22
62130,Student_62130,2.87
62131,Student_62131,3.74
62132,Student_62132,3.82
62133,Student_62133,5.25
62134,Student_62134,8.09
62135,Student_62135,3.35
62136,Student_62136,4.54
62137,Student_62137,8.87
62138,Student_62138,1.67
62139,Student_62139,5.91
62140,Student_62140,4.46
62141,Student_62141,3.42
62142,Student_62142,3.97
62143,Student_62143,1.92
62144,Student_62144,7.73
62145,Student_62145,1.72
62146,Student_62146,0.31
62147,Student_62147,0.28
62148,Student_62148,7.51
62149,Student_62149,3.20
62150,Student_62150,0.24
62151,Student_62151,4.50
62152,Student_62152,8.71
62153,Student_62153,0.64
62154,Student_62154,3.21
62155,Student_62155,2.05
62156,Student_62156,4.24
62157,Student_62157,4.77
62158,Student_62158,7.19
62159,Student_62159,4.69
62160,Student_62160,8.82
62161,Student_62161,7.42
62162,Student_62162,6.74
62163,Student_62163,2.87
62164,Student_62164,6.94
62165,Student_62165,8.57
62166,Student_62166,6.08
62167,Student_62167,5.74
62168,Student_62168,1.66
62169,Student_62169,1.77
62170,Student_62170,8.71
62171,Student_62171,8.73
62172,Student_62172,2.38
62173,Student_62173,6.06
62174,Student_62174,3.72
62175,Student_62175,3.91
62176,Student_62176,2.59
62177,Student_62177,6.92
62178,Student_62178,4.27
62179,Student_62179,8.07
62180,Student_62180,6.59
62181,Student_62181,2.16
62182,Student_62182,4.93
62183,Student_62183,1.26
62184,Student_62184,9.48
62185,Student_62185,0.09
62186,Student_62186,9.82
62187,Student_62187,2.88
62188,Student_62188,2.53
62189,Student_62189,1.75
62190,Student_62190,5.43
62191,Student_62191,5.62
62192,Student_62192,0.91
62193,Student_62193,0.14
62194,Student_62194,4.28
62195,Student_62195,3.31
62196,Student_62196,7.14
62197,Student_62197,8.32
62198,Student_62198,3.15
62199,Student_62199,9.56
62200,Student_62200,1.17
62201,Student_62201,2.67
62202,Student_62202,1.83
62203,Student_62203,8.91
